Timestamp,X,Y,Z,OX,OY,OZ,OW
6.494215,-1.999940,-0.500000,0.007894,0.000001,0.003096,0.000028,0.999995
6.528222,-1.999940,-0.500000,0.007892,-0.000000,0.003096,0.000028,0.999995
6.562354,-1.999940,-0.500000,0.007892,-0.000001,0.003094,0.000028,0.999995
6.596206,-1.999940,-0.500000,0.007907,-0.000001,0.003100,0.000028,0.999995
6.630133,-1.999939,-0.500000,0.007917,-0.000000,0.003102,0.000028,0.999995
6.664120,-1.999939,-0.500000,0.007910,0.000002,0.003103,0.000028,0.999995
6.698177,-1.999939,-0.500000,0.007892,0.000004,0.003103,0.000028,0.999995
6.732177,-1.999940,-0.500000,0.007892,0.000004,0.003102,0.000028,0.999995
6.766180,-1.999940,-0.500000,0.007892,0.000004,0.003098,0.000028,0.999995
6.801264,-1.999940,-0.500000,0.007893,0.000003,0.003095,0.000028,0.999995
6.835168,-1.999940,-0.500000,0.007900,0.000001,0.003095,0.000028,0.999995
6.869114,-1.999940,-0.500000,0.007907,-0.000001,0.003096,0.000028,0.999995
6.903282,-1.999940,-0.499999,0.007922,-0.000002,0.003099,0.000028,0.999995
6.937249,-1.999940,-0.500000,0.007911,-0.000000,0.003100,0.000028,0.999995
6.971094,-1.999939,-0.500000,0.007889,0.000002,0.003103,0.000028,0.999995
7.005114,-1.999939,-0.500000,0.007907,0.000003,0.003109,0.000028,0.999995
7.038973,-1.999939,-0.500000,0.007910,-0.000000,0.003109,0.000028,0.999995
7.073176,-1.999939,-0.499999,0.007912,-0.000003,0.003105,0.000028,0.999995
7.107270,-1.999940,-0.499999,0.007912,-0.000005,0.003099,0.000028,0.999995
7.141210,-1.999940,-0.499999,0.007912,-0.000002,0.003094,0.000028,0.999995
7.175335,-1.999940,-0.500000,0.007913,0.000003,0.003091,0.000028,0.999995
7.209240,-1.999940,-0.500000,0.007917,0.000008,0.003092,0.000028,0.999995
7.243480,-1.999940,-0.500000,0.007920,0.000008,0.003095,0.000028,0.999995
7.277615,-1.999940,-0.500000,0.007917,0.000003,0.003098,0.000028,0.999995
7.311374,-1.999940,-0.499999,0.007888,-0.000002,0.003102,0.000028,0.999995
7.345445,-1.999939,-0.499999,0.007903,-0.000005,0.003109,0.000028,0.999995
7.379459,-1.999939,-0.499999,0.007908,-0.000003,0.003110,0.000028,0.999995
7.413575,-1.999939,-0.500000,0.007909,-0.000000,0.003108,0.000028,0.999995
7.447511,-1.999940,-0.500000,0.007910,0.000002,0.003103,0.000028,0.999995
7.481665,-1.999940,-0.500000,0.007916,0.000003,0.003097,0.000028,0.999995
7.515853,-1.999940,-0.500000,0.007919,0.000001,0.003094,0.000028,0.999995
7.549842,-1.999940,-0.499999,0.007916,-0.000002,0.003093,0.000028,0.999995
7.584246,-1.999940,-0.499999,0.007916,-0.000004,0.003095,0.000029,0.999995
7.618250,-1.999940,-0.499999,0.007916,-0.000004,0.003097,0.000029,0.999995
7.652372,-1.999940,-0.499999,0.007914,-0.000002,0.003099,0.000029,0.999995
7.686382,-1.999940,-0.500000,0.007913,0.000002,0.003100,0.000029,0.999995
7.720110,-1.999940,-0.500000,0.007916,0.000004,0.003099,0.000029,0.999995
7.754218,-1.999940,-0.500000,0.007899,0.000002,0.003096,0.000029,0.999995
7.788145,-1.999940,-0.500000,0.007898,0.000000,0.003100,0.000029,0.999995
7.822076,-1.999940,-0.499999,0.007918,-0.000002,0.003103,0.000029,0.999995
7.856144,-1.999940,-0.499999,0.007910,-0.000003,0.003101,0.000029,0.999995
7.890282,-1.998785,-0.499999,0.007916,-0.000002,0.003063,0.000029,0.999995
7.924176,-1.996474,-0.499999,0.007927,0.000000,0.003007,0.000029,0.999995
7.958131,-1.993007,-0.499999,0.007949,0.000002,0.002957,0.000029,0.999996
7.992040,-1.988384,-0.499999,0.007972,0.000001,0.002926,0.000029,0.999996
8.026194,-1.983129,-0.499993,0.007970,-0.000013,0.002938,0.001719,0.999994
8.060176,-1.977697,-0.499951,0.007952,-0.000038,0.002995,0.006832,0.999972
8.094159,-1.972281,-0.499835,0.007917,-0.000068,0.003072,0.015934,0.999868
8.128194,-1.966308,-0.499582,0.007903,-0.000088,0.003123,0.027216,0.999625
8.162413,-1.960169,-0.499168,0.007898,-0.000117,0.003147,0.041584,0.999130
8.196352,-1.953182,-0.498479,0.007907,-0.000150,0.003117,0.057323,0.998351
8.230259,-1.945830,-0.497516,0.007918,-0.000194,0.003070,0.074017,0.997252
8.264239,-1.938515,-0.496299,0.007925,-0.000256,0.003036,0.091081,0.995839
8.298235,-1.931630,-0.494915,0.007908,-0.000323,0.003033,0.107803,0.994168
8.332284,-1.924797,-0.493297,0.007904,-0.000386,0.003045,0.124700,0.992190
8.366300,-1.918021,-0.491450,0.007898,-0.000435,0.003063,0.141448,0.989941
8.400771,-1.910937,-0.489258,0.007903,-0.000474,0.003063,0.158210,0.987401
8.434507,-1.903930,-0.486827,0.007896,-0.000511,0.003057,0.174901,0.984581
8.468616,-1.897011,-0.484160,0.007897,-0.000571,0.003043,0.191557,0.981477
8.502684,-1.890181,-0.481263,0.007896,-0.000633,0.003027,0.207351,0.978262
8.536874,-1.883446,-0.478150,0.007905,-0.000689,0.003016,0.222972,0.974820
8.571092,-1.876816,-0.474822,0.007911,-0.000735,0.003007,0.238663,0.971098
8.605057,-1.870300,-0.471281,0.007913,-0.000778,0.002997,0.254991,0.966938
8.639101,-1.863910,-0.467518,0.007912,-0.000821,0.002985,0.271425,0.962455
8.673179,-1.857650,-0.463542,0.007900,-0.000868,0.002968,0.287621,0.957739
8.707230,-1.851528,-0.459357,0.007898,-0.000921,0.002949,0.303842,0.952717
8.741355,-1.845552,-0.454966,0.007901,-0.000974,0.002933,0.319912,0.947442
8.775444,-1.839728,-0.450375,0.007902,-0.001019,0.002918,0.335924,0.941884
8.809475,-1.834063,-0.445590,0.007899,-0.001064,0.002904,0.351822,0.936062
8.843595,-1.828563,-0.440616,0.007897,-0.001116,0.002886,0.367629,0.929968
8.877943,-1.823235,-0.435458,0.007894,-0.001172,0.002865,0.383326,0.923608
8.912430,-1.818068,-0.430123,0.007898,-0.001217,0.002848,0.396573,0.917998
8.946459,-1.813033,-0.424651,0.007909,-0.001249,0.002836,0.407059,0.913397
8.980134,-1.808121,-0.419068,0.007911,-0.001280,0.002822,0.417506,0.908669
9.014031,-1.803352,-0.413371,0.007914,-0.001319,0.002803,0.429660,0.902985
9.048146,-1.798743,-0.407545,0.007915,-0.001357,0.002784,0.441885,0.897067
9.082063,-1.794290,-0.401598,0.007916,-0.001392,0.002766,0.453833,0.891082
9.116120,-1.790232,-0.395855,0.007914,-0.001438,0.002757,0.466577,0.884475
9.150012,-1.786342,-0.389996,0.007903,-0.001480,0.002740,0.479238,0.877680
9.184253,-1.782621,-0.384029,0.007899,-0.001517,0.002717,0.491734,0.870740
9.218387,-1.778864,-0.377617,0.007912,-0.001542,0.002681,0.502784,0.864407
9.252443,-1.775266,-0.371114,0.007902,-0.001570,0.002645,0.513489,0.858091
9.286285,-1.771834,-0.364522,0.007900,-0.001605,0.002620,0.524361,0.851490
9.320270,-1.768569,-0.357845,0.007900,-0.001640,0.002604,0.534977,0.844861
9.354913,-1.765472,-0.351088,0.007904,-0.001674,0.002595,0.545613,0.838032
9.389129,-1.762531,-0.344251,0.007911,-0.001695,0.002595,0.553992,0.832516
9.423115,-1.759718,-0.337360,0.007909,-0.001719,0.002586,0.562013,0.827122
9.457347,-1.757041,-0.330413,0.007907,-0.001754,0.002563,0.569713,0.821838
9.491154,-1.754502,-0.323423,0.007914,-0.001800,0.002530,0.578967,0.815345
9.525072,-1.752131,-0.316373,0.007912,-0.001837,0.002499,0.588091,0.808789
9.558985,-1.749907,-0.309273,0.007917,-0.001856,0.002481,0.596595,0.802536
9.593024,-1.747830,-0.302124,0.007920,-0.001863,0.002472,0.604063,0.796931
9.627043,-1.745872,-0.294936,0.007907,-0.001868,0.002465,0.610440,0.792056
9.661105,-1.744032,-0.287718,0.007898,-0.001885,0.002452,0.617046,0.786921
9.695206,-1.742317,-0.280473,0.007899,-0.001914,0.002431,0.624113,0.781328
9.729198,-1.740737,-0.273197,0.007895,-0.001944,0.002408,0.631291,0.775540
9.763199,-1.739289,-0.265893,0.007890,-0.001973,0.002386,0.638284,0.769795
9.797275,-1.737961,-0.258557,0.007892,-0.001992,0.002373,0.643375,0.765545
9.831108,-1.736719,-0.251205,0.007891,-0.002003,0.002361,0.648150,0.761506
9.865325,-1.735576,-0.243838,0.007896,-0.002017,0.002349,0.653249,0.757137
9.899145,-1.734524,-0.236454,0.007907,-0.002029,0.002340,0.657456,0.753487
9.933171,-1.733553,-0.229058,0.007915,-0.002043,0.002330,0.661698,0.749764
9.967194,-1.732666,-0.221653,0.007918,-0.002058,0.002318,0.665935,0.746003
10.001736,-1.731853,-0.214231,0.007914,-0.002067,0.002310,0.668851,0.743390
10.035198,-1.731088,-0.206802,0.007909,-0.002072,0.002304,0.671035,0.741419
10.069267,-1.730368,-0.199368,0.007896,-0.002079,0.002296,0.673320,0.739344
10.104057,-1.729706,-0.191938,0.007891,-0.002094,0.002281,0.677295,0.735705
10.138272,-1.729129,-0.184499,0.007904,-0.002110,0.002272,0.681002,0.732275
10.172641,-1.728619,-0.177054,0.007920,-0.002121,0.002266,0.684317,0.729178
10.206467,-1.728173,-0.169598,0.007908,-0.002123,0.002262,0.686669,0.726964
10.240298,-1.727761,-0.162137,0.007892,-0.002123,0.002261,0.688096,0.725613
10.274699,-1.727381,-0.154676,0.007893,-0.002129,0.002250,0.689747,0.724043
10.308179,-1.727038,-0.147215,0.007893,-0.002141,0.002237,0.691870,0.722015
10.342156,-1.726743,-0.139752,0.007898,-0.002152,0.002224,0.694134,0.719840
10.375991,-1.726493,-0.132288,0.007895,-0.002157,0.002216,0.696269,0.717774
10.410825,-1.726275,-0.124812,0.007894,-0.002151,0.002220,0.696670,0.717386
10.444217,-1.726054,-0.117337,0.007902,-0.002150,0.002225,0.696794,0.717264
10.478119,-1.725843,-0.109862,0.007911,-0.002155,0.002226,0.697249,0.716822
10.512046,-1.725646,-0.102391,0.007911,-0.002167,0.002219,0.698583,0.715522
10.546070,-1.725486,-0.094922,0.007912,-0.002176,0.002209,0.700286,0.713856
10.580986,-1.725356,-0.087451,0.007918,-0.002180,0.002204,0.701733,0.712434
10.615010,-1.725264,-0.080372,0.007913,-0.002189,0.002211,0.703286,0.710901
10.648792,-1.725202,-0.073294,0.007910,-0.002193,0.002213,0.704786,0.709413
10.682669,-1.725171,-0.066216,0.007886,-0.002195,0.002208,0.706351,0.707855
10.716629,-1.725157,-0.058735,0.007895,-0.002181,0.002197,0.706086,0.708119
10.750972,-1.725129,-0.051253,0.007905,-0.002173,0.002186,0.705618,0.708586
10.784992,-1.725097,-0.043772,0.007916,-0.002175,0.002178,0.705439,0.708764
10.818908,-1.725044,-0.036279,0.007921,-0.002173,0.002186,0.703181,0.711004
10.852800,-1.724931,-0.028785,0.007921,-0.002169,0.002203,0.700302,0.713840
10.886946,-1.724760,-0.021292,0.007915,-0.002164,0.002219,0.697573,0.716507
10.921638,-1.724547,-0.013812,0.007914,-0.002170,0.002222,0.696943,0.717119
10.955372,-1.724331,-0.006331,0.007911,-0.002170,0.002225,0.696264,0.717779
10.989295,-1.724080,0.001158,0.007905,-0.002157,0.002235,0.693738,0.720221
11.023028,-1.723771,0.008647,0.007906,-0.002142,0.002243,0.690885,0.722958
11.057200,-1.723398,0.016135,0.007906,-0.002126,0.002249,0.687430,0.726244
11.091386,-1.722951,0.023620,0.007911,-0.002116,0.002254,0.683919,0.729551
11.125364,-1.722434,0.031100,0.007902,-0.002109,0.002258,0.680456,0.732782
11.159456,-1.721845,0.038575,0.007894,-0.002101,0.002266,0.676927,0.736043
11.194338,-1.721201,0.046033,0.007895,-0.002104,0.002271,0.675620,0.737243
11.229033,-1.720535,0.053495,0.007894,-0.002094,0.002282,0.673631,0.739062
11.262306,-1.719815,0.060952,0.007899,-0.002080,0.002298,0.671133,0.741331
11.296252,-1.719045,0.068410,0.007911,-0.002067,0.002312,0.667834,0.744304
11.329868,-1.718197,0.075860,0.007912,-0.002055,0.002322,0.664052,0.747680
11.363761,-1.717280,0.083301,0.007912,-0.002045,0.002327,0.660620,0.750715
11.397849,-1.716282,0.090739,0.007919,-0.002030,0.002338,0.655702,0.755014
11.432015,-1.715182,0.098163,0.007912,-0.002018,0.002347,0.650702,0.759327
11.465973,-1.713987,0.105572,0.007911,-0.002007,0.002357,0.645807,0.763494
11.500860,-1.712691,0.112967,0.007900,-0.001990,0.002370,0.640146,0.768247
11.534235,-1.711284,0.120341,0.007891,-0.001974,0.002385,0.634427,0.772976
11.568161,-1.709768,0.127695,0.007891,-0.001958,0.002401,0.628733,0.777615
11.602217,-1.708143,0.135024,0.007896,-0.001937,0.002419,0.622954,0.782252
11.636215,-1.706411,0.142330,0.007907,-0.001918,0.002436,0.617175,0.786820
11.670164,-1.704571,0.149608,0.007921,-0.001900,0.002452,0.611342,0.791361
11.704053,-1.702624,0.156859,0.007910,-0.001882,0.002464,0.605486,0.795850
11.738159,-1.700570,0.164080,0.007893,-0.001863,0.002476,0.599592,0.800300
11.772160,-1.698410,0.171271,0.007892,-0.001844,0.002488,0.593668,0.804704
11.806192,-1.696267,0.178051,0.007889,-0.001838,0.002506,0.588366,0.808589
11.840265,-1.694033,0.184805,0.007887,-0.001824,0.002521,0.582482,0.812838
11.874124,-1.691697,0.191525,0.007890,-0.001805,0.002533,0.576357,0.817192
11.908170,-1.689129,0.198579,0.007899,-0.001775,0.002531,0.570382,0.821374
11.942251,-1.686451,0.205596,0.007907,-0.001744,0.002536,0.563579,0.826056
11.976388,-1.683655,0.212568,0.007905,-0.001715,0.002550,0.556709,0.830702
12.010247,-1.680750,0.219491,0.007918,-0.001700,0.002570,0.550552,0.834795
12.044270,-1.677746,0.226371,0.007916,-0.001689,0.002590,0.544413,0.838812
12.078183,-1.674639,0.233207,0.007914,-0.001675,0.002612,0.538171,0.842830
12.112237,-1.671432,0.239995,0.007913,-0.001657,0.002629,0.531957,0.846766
12.146363,-1.668126,0.246736,0.007913,-0.001638,0.002643,0.525677,0.850679
12.180289,-1.664720,0.253426,0.007909,-0.001619,0.002652,0.519390,0.854532
12.214494,-1.661216,0.260066,0.007910,-0.001602,0.002656,0.513063,0.858345
12.248484,-1.657614,0.266654,0.007913,-0.001585,0.002660,0.506714,0.862109
12.282577,-1.653915,0.273187,0.007920,-0.001562,0.002669,0.500335,0.865827
12.316734,-1.650319,0.279326,0.007915,-0.001540,0.002695,0.493925,0.869499
12.351159,-1.646633,0.285410,0.007914,-0.001517,0.002716,0.487491,0.873122
12.385118,-1.642857,0.291440,0.007912,-0.001496,0.002728,0.481033,0.876697
12.419226,-1.638998,0.297412,0.007914,-0.001479,0.002733,0.475265,0.879837
12.453195,-1.635064,0.303335,0.007895,-0.001463,0.002735,0.469590,0.882879
12.487078,-1.630825,0.309531,0.007897,-0.001436,0.002728,0.463047,0.886328
12.521041,-1.626498,0.315662,0.007899,-0.001414,0.002727,0.457183,0.889367
12.555174,-1.622094,0.321739,0.007901,-0.001398,0.002736,0.451480,0.892276
12.589527,-1.617845,0.327441,0.007893,-0.001388,0.002763,0.445574,0.895240
12.623612,-1.613528,0.333088,0.007894,-0.001382,0.002786,0.440513,0.897741
12.658048,-1.609149,0.338686,0.007904,-0.001369,0.002805,0.435478,0.900194
12.692050,-1.604450,0.344541,0.007907,-0.001335,0.002807,0.428866,0.903363
12.725913,-1.599666,0.350324,0.007921,-0.001305,0.002807,0.422817,0.906210
12.760258,-1.594812,0.356046,0.007918,-0.001284,0.002807,0.417062,0.908873
12.793971,-1.589881,0.361704,0.007919,-0.001270,0.002810,0.411021,0.911621
12.827945,-1.584878,0.367297,0.007917,-0.001259,0.002817,0.405142,0.914249
12.862155,-1.579802,0.372824,0.007905,-0.001245,0.002827,0.399140,0.916885
12.896411,-1.575194,0.377713,0.007884,-0.001239,0.002864,0.393170,0.919460
12.930099,-1.570528,0.382541,0.007887,-0.001226,0.002892,0.387915,0.921690
12.963977,-1.565810,0.387317,0.007899,-0.001203,0.002904,0.382779,0.923835
12.998142,-1.560748,0.392315,0.007909,-0.001166,0.002889,0.375977,0.926624
13.032076,-1.555614,0.397235,0.007919,-0.001139,0.002871,0.369783,0.929113
13.066594,-1.550419,0.402090,0.007927,-0.001122,0.002859,0.363879,0.931441
13.100065,-1.545166,0.406878,0.007923,-0.001114,0.002856,0.358455,0.933542
13.134175,-1.539861,0.411607,0.007922,-0.001104,0.002868,0.353317,0.935499
13.168195,-1.534501,0.416276,0.007914,-0.001089,0.002889,0.347937,0.937513
13.202167,-1.528775,0.421136,0.007909,-0.001054,0.002903,0.340382,0.940282
13.236150,-1.522973,0.425897,0.007912,-0.001030,0.002917,0.333912,0.942599
13.270256,-1.517116,0.430588,0.007908,-0.001012,0.002926,0.328088,0.944642
13.304199,-1.511512,0.434961,0.007895,-0.001005,0.002945,0.322472,0.946574
13.338236,-1.505861,0.439271,0.007888,-0.000997,0.002954,0.317329,0.948310
13.372143,-1.500161,0.443517,0.007885,-0.000981,0.002958,0.311841,0.950129
13.406285,-1.494095,0.447930,0.007893,-0.000959,0.002942,0.306544,0.951851
13.440994,-1.487980,0.452274,0.007905,-0.000934,0.002931,0.301126,0.953579
13.474720,-1.481816,0.456549,0.007900,-0.000911,0.002932,0.295757,0.955258
13.509331,-1.475930,0.460533,0.007896,-0.000897,0.002953,0.290348,0.956916
13.543185,-1.469999,0.464451,0.007891,-0.000884,0.002975,0.284945,0.958539
13.577479,-1.464025,0.468301,0.007893,-0.000873,0.002989,0.279527,0.960133
13.611240,-1.458003,0.472083,0.007896,-0.000858,0.002997,0.273317,0.961919
13.645143,-1.451930,0.475783,0.007901,-0.000839,0.002997,0.266973,0.963699
13.679140,-1.445811,0.479404,0.007908,-0.000819,0.002995,0.260746,0.965403
13.713139,-1.439309,0.483143,0.007915,-0.000797,0.002978,0.255202,0.966883
13.747202,-1.432761,0.486809,0.007920,-0.000771,0.002971,0.249040,0.968488
13.781261,-1.426163,0.490386,0.007921,-0.000747,0.002977,0.242588,0.970125
13.815164,-1.419874,0.493697,0.007916,-0.000735,0.003004,0.237152,0.971468
13.849148,-1.413543,0.496937,0.007913,-0.000723,0.003027,0.230882,0.972977
13.883182,-1.407170,0.500091,0.007908,-0.000712,0.003041,0.224443,0.974482
13.917116,-1.400407,0.503334,0.007912,-0.000697,0.003032,0.218962,0.975729
13.951826,-1.393603,0.506501,0.007917,-0.000669,0.003025,0.212676,0.977118
13.985195,-1.386757,0.509575,0.007914,-0.000640,0.003021,0.206204,0.978504
14.019334,-1.379873,0.512561,0.007921,-0.000615,0.003022,0.199904,0.979811
14.053211,-1.372950,0.515457,0.007919,-0.000597,0.003027,0.193466,0.981102
14.087270,-1.365994,0.518266,0.007921,-0.000588,0.003034,0.187902,0.982183
14.121222,-1.359008,0.520998,0.007914,-0.000577,0.003042,0.182413,0.983217
14.155185,-1.351991,0.523650,0.007908,-0.000561,0.003051,0.176809,0.984240
14.189195,-1.344945,0.526223,0.007904,-0.000539,0.003057,0.171283,0.985217
14.223242,-1.337870,0.528716,0.007906,-0.000520,0.003060,0.165699,0.986172
14.257474,-1.330768,0.531130,0.007906,-0.000505,0.003059,0.160139,0.987090
14.291738,-1.324012,0.533340,0.007889,-0.000492,0.003068,0.154556,0.987979
14.325901,-1.317233,0.535475,0.007888,-0.000476,0.003075,0.148979,0.988836
14.359988,-1.310429,0.537532,0.007897,-0.000452,0.003079,0.143393,0.989661
14.394187,-1.303230,0.539625,0.007912,-0.000432,0.003065,0.138610,0.990342
14.428151,-1.296011,0.541651,0.007907,-0.000415,0.003051,0.133952,0.990983
14.462175,-1.288773,0.543608,0.007907,-0.000400,0.003047,0.129159,0.991619
14.496702,-1.281898,0.545397,0.007903,-0.000387,0.003065,0.124456,0.992220
14.530621,-1.275005,0.547120,0.007904,-0.000373,0.003084,0.119693,0.992806
14.564438,-1.268097,0.548777,0.007908,-0.000359,0.003096,0.114961,0.993365
14.598436,-1.260789,0.550456,0.007912,-0.000345,0.003087,0.110206,0.993904
14.632353,-1.253466,0.552065,0.007918,-0.000334,0.003077,0.105459,0.994419
14.666525,-1.246128,0.553604,0.007923,-0.000320,0.003071,0.100706,0.994911
14.701095,-1.239165,0.554999,0.007915,-0.000309,0.003083,0.096763,0.995303
14.734749,-1.232192,0.556341,0.007894,-0.000295,0.003092,0.092947,0.995666
14.768676,-1.225209,0.557629,0.007884,-0.000280,0.003099,0.088997,0.996027
14.803023,-1.217828,0.558930,0.007891,-0.000264,0.003087,0.085139,0.996364
14.836836,-1.210438,0.560174,0.007893,-0.000250,0.003074,0.081222,0.996691
14.870705,-1.203038,0.561359,0.007910,-0.000239,0.003073,0.077338,0.997000
14.904615,-1.195628,0.562488,0.007923,-0.000231,0.003077,0.073434,0.997295
14.939433,-1.188210,0.563558,0.007920,-0.000223,0.003084,0.069539,0.997574
14.973220,-1.180784,0.564570,0.007917,-0.000213,0.003092,0.065638,0.997839
15.007167,-1.174130,0.565423,0.007902,-0.000198,0.003123,0.061736,0.998088
15.041308,-1.167471,0.566225,0.007877,-0.000184,0.003136,0.057834,0.998321
15.075250,-1.160806,0.566975,0.007884,-0.000171,0.003135,0.053932,0.998540
15.109636,-1.153356,0.567758,0.007901,-0.000159,0.003093,0.050843,0.998702
15.144379,-1.145902,0.568498,0.007913,-0.000149,0.003060,0.047881,0.998848
15.178023,-1.138443,0.569192,0.007923,-0.000140,0.003046,0.044786,0.998992
15.212501,-1.131375,0.569810,0.007914,-0.000133,0.003064,0.042602,0.999087
15.246642,-1.124305,0.570401,0.007909,-0.000126,0.003088,0.040486,0.999175
15.280351,-1.117232,0.570959,0.007907,-0.000119,0.003109,0.038269,0.999263
15.314121,-1.109762,0.571513,0.007908,-0.000109,0.003107,0.035315,0.999371
15.348114,-1.102287,0.572018,0.007910,-0.000100,0.003102,0.032182,0.999477
15.382295,-1.094810,0.572479,0.007910,-0.000094,0.003095,0.029212,0.999568
15.416168,-1.087726,0.572876,0.007908,-0.000088,0.003103,0.026946,0.999632
15.451103,-1.080642,0.573245,0.007909,-0.000084,0.003107,0.024874,0.999686
15.484045,-1.073555,0.573583,0.007916,-0.000076,0.003109,0.022632,0.999739
15.517991,-1.066075,0.573906,0.007916,-0.000066,0.003092,0.020505,0.999785
15.552196,-1.058592,0.574197,0.007903,-0.000054,0.003081,0.018309,0.999828
15.586080,-1.051109,0.574456,0.007897,-0.000044,0.003080,0.016151,0.999865
15.620186,-1.043624,0.574682,0.007908,-0.000037,0.003087,0.013974,0.999898
15.654044,-1.036138,0.574876,0.007917,-0.000034,0.003097,0.011805,0.999926
15.688034,-1.029044,0.575029,0.007913,-0.000033,0.003117,0.009632,0.999949
15.722074,-1.021951,0.575151,0.007908,-0.000031,0.003128,0.007461,0.999967
15.756028,-1.014857,0.575242,0.007901,-0.000025,0.003126,0.005290,0.999981
15.790088,-1.007370,0.575305,0.007904,-0.000013,0.003101,0.003117,0.999990
15.824434,-0.999882,0.575336,0.007919,-0.000004,0.003082,0.000946,0.999995
15.858296,-0.992394,0.575335,0.007930,0.000004,0.003071,-0.001225,0.999995
15.892232,-0.985299,0.575302,0.007910,0.000010,0.003082,-0.003398,0.999989
15.926153,-0.978205,0.575239,0.007894,0.000015,0.003101,-0.005569,0.999980
15.960146,-0.971111,0.575146,0.007903,0.000018,0.003117,-0.007740,0.999965
15.994247,-0.963627,0.575018,0.007913,0.000023,0.003109,-0.009096,0.999954
16.028173,-0.956144,0.574874,0.007922,0.000031,0.003101,-0.010324,0.999942
16.062213,-0.948661,0.574709,0.007901,0.000039,0.003092,-0.011685,0.999927
16.096288,-0.941572,0.574535,0.007900,0.000046,0.003100,-0.012950,0.999911
16.130299,-0.934483,0.574342,0.007895,0.000051,0.003104,-0.014275,0.999893
16.164257,-0.927395,0.574131,0.007890,0.000053,0.003106,-0.015566,0.999874
16.198254,-0.920298,0.573889,0.007890,0.000066,0.003105,-0.019423,0.999807
16.232224,-0.913203,0.573582,0.007891,0.000077,0.003100,-0.023666,0.999715
16.266291,-0.906101,0.573208,0.007893,0.000097,0.003092,-0.030042,0.999544
16.301107,-0.898613,0.572691,0.007897,0.000124,0.003073,-0.039626,0.999210
16.334404,-0.891128,0.572027,0.007911,0.000145,0.003068,-0.049030,0.998793
16.368494,-0.883656,0.571212,0.007912,0.000176,0.003068,-0.060940,0.998137
16.402709,-0.876199,0.570207,0.007920,0.000206,0.003078,-0.072921,0.997333
16.436680,-0.868767,0.569032,0.007912,0.000240,0.003086,-0.084376,0.996429
16.470713,-0.861365,0.567681,0.007906,0.000286,0.003090,-0.096207,0.995357
16.504885,-0.854393,0.566242,0.007905,0.000327,0.003103,-0.107328,0.994219
16.539024,-0.847446,0.564648,0.007908,0.000359,0.003105,-0.118145,0.992991
16.573093,-0.840536,0.562904,0.007910,0.000385,0.003097,-0.128893,0.991654
16.607279,-0.834054,0.561120,0.007905,0.000413,0.003094,-0.139219,0.990257
16.641369,-0.827603,0.559203,0.007906,0.000442,0.003081,-0.149074,0.988821
16.675374,-0.821192,0.557158,0.007896,0.000476,0.003064,-0.158947,0.987282
16.709206,-0.814457,0.554853,0.007916,0.000517,0.003035,-0.169966,0.985445
16.743245,-0.807768,0.552394,0.007910,0.000554,0.003015,-0.180779,0.983519
16.777183,-0.801133,0.549792,0.007914,0.000585,0.003011,-0.191334,0.981520
16.811342,-0.794556,0.547046,0.007904,0.000618,0.003015,-0.202055,0.979369
16.845448,-0.788040,0.544157,0.007891,0.000651,0.003022,-0.212630,0.977128
16.879661,-0.781588,0.541128,0.007899,0.000686,0.003030,-0.223251,0.974756
16.914631,-0.774860,0.537786,0.007906,0.000715,0.003018,-0.234161,0.972193
16.949332,-0.768201,0.534291,0.007909,0.000743,0.003005,-0.244762,0.969578
16.982484,-0.761618,0.530654,0.007907,0.000775,0.002992,-0.255214,0.966880
17.016176,-0.755465,0.527079,0.007909,0.000813,0.002996,-0.265302,0.964160
17.051260,-0.749379,0.523376,0.007907,0.000846,0.002994,-0.274876,0.961475
17.084615,-0.743368,0.519553,0.007915,0.000876,0.002988,-0.284478,0.958677
17.119455,-0.737771,0.515836,0.007905,0.000907,0.002989,-0.293605,0.955922
17.153900,-0.732237,0.512011,0.007896,0.000939,0.002977,-0.302292,0.953210
17.187432,-0.726142,0.507625,0.007912,0.000967,0.002932,-0.312097,0.950045
17.220933,-0.720134,0.503107,0.007910,0.000989,0.002898,-0.321698,0.946837
17.254831,-0.714216,0.498472,0.007904,0.001010,0.002882,-0.331025,0.943617
17.288628,-0.708703,0.493977,0.007901,0.001034,0.002896,-0.340090,0.940388
17.322489,-0.703269,0.489374,0.007893,0.001055,0.002911,-0.348589,0.937270
17.356312,-0.697920,0.484674,0.007889,0.001086,0.002919,-0.357145,0.934044
17.390263,-0.692374,0.479616,0.007894,0.001118,0.002901,-0.365985,0.930615
17.424241,-0.686919,0.474448,0.007904,0.001152,0.002878,-0.374510,0.927218
17.458206,-0.681558,0.469183,0.007914,0.001182,0.002858,-0.382896,0.923786
17.492528,-0.676576,0.464111,0.007910,0.001212,0.002853,-0.390932,0.920414
17.526509,-0.671675,0.458950,0.007910,0.001234,0.002848,-0.398474,0.917174
17.561275,-0.666859,0.453709,0.007910,0.001252,0.002841,-0.406039,0.913851
17.595528,-0.662399,0.448679,0.007909,0.001283,0.002839,-0.415389,0.909639
17.629331,-0.658043,0.443549,0.007909,0.001313,0.002829,-0.424639,0.905358
17.663031,-0.653788,0.438334,0.007911,0.001339,0.002811,-0.433504,0.901146
17.697215,-0.650210,0.433768,0.007902,0.001378,0.002815,-0.442225,0.896899
